"","SampleID","mix","Relative_abundance","Sample_name","Protocol","Site","Tree_host","Tree_log","Year","Year_since_decay_start","When","DNA_yields","Sample_or_Control","is.neg"
"644","C37","Proteobacteria",0.331618602234347,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"645","C37","Pseudomonas",0.00841777084957132,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"646","C37","rare phylum",0.00306573135879449,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"647","C37","Sphingomonas",0.124395946999221,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"648","C37","Terriglobus",0.0265003897116134,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"649","C37","Verrucomicrobiota",0.0840218238503507,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"650","C37","WPS-2",0.00109119251753702,"2010_PA7","CTAB","Ground_bark","red_pine","pine_07",2010,0,"decay_start",2.796803653,"Sample",FALSE
"651","C40","1174-901-12",0.0656565656565657,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"652","C40","Acidobacteriota",0.0707070707070707,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"653","C40","Actinobacteriota",0.141414141414141,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"654","C40","Armatimonadota",0.0151515151515152,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"655","C40","Bacteroidota",0.00757575757575758,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"656","C40","Burkholderia-Caballeronia-Paraburkholderia",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"657","C40","Cellulomonas",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"658","C40","Chitinophaga",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"659","C40","Conexibacter",0.0303030303030303,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"660","C40","Endobacter",0.0555555555555556,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"661","C40","Firmicutes",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"662","C40","Granulicella",0.053030303030303,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"663","C40","Luteibacter",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"664","C40","Mucilaginibacter",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"665","C40","Myxococcota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
